Date,Open,High,Low,Close,Adj Close,Volume
2013-05-03,166.699997,167.320007,166.000000,166.479996,125.090805,509700
2013-05-06,166.429993,167.679993,166.000000,166.759995,125.301170,471100
2013-05-07,167.020004,167.220001,166.509995,166.889999,125.398849,504200
2013-05-08,166.910004,167.000000,165.130005,165.529999,124.376923,673900
2013-05-09,165.229996,166.100006,164.339996,164.619995,123.693230,494200
2013-05-10,167.000000,167.110001,163.800003,164.270004,123.430237,502000
2013-05-13,164.070007,165.490005,163.509995,165.350006,124.241684,445100
2013-05-14,165.250000,166.080002,164.419998,164.639999,123.708267,460400
2013-05-15,164.419998,167.270004,164.070007,167.169998,125.609245,773900
2013-05-16,166.589996,167.910004,164.470001,165.199997,124.129013,804700
2013-05-17,165.250000,167.649994,165.250000,167.449997,125.819626,779300
2013-05-20,167.199997,167.649994,165.960007,166.929993,125.428917,486900
2013-05-21,167.380005,167.910004,166.460007,167.720001,126.022507,677500
2013-05-22,167.199997,168.660004,162.089996,162.990005,122.468437,688600
2013-05-23,161.279999,162.009995,158.990005,160.059998,120.266891,1033500
2013-05-24,159.820007,162.750000,159.080002,162.589996,122.167923,875800
2013-05-28,163.970001,164.449997,159.070007,160.820007,120.837959,678300
2013-05-29,159.809998,160.169998,156.460007,157.270004,118.170532,889400
2013-05-30,157.270004,157.509995,153.720001,153.990005,115.705956,1075000
2013-05-31,153.660004,155.330002,151.580002,151.800003,114.060417,1503700
2013-06-03,152.229996,155.770004,151.250000,155.490005,116.833054,1114400
2013-06-04,155.509995,155.899994,151.479996,151.539993,113.865082,715200
2013-06-05,151.070007,152.000000,150.220001,150.889999,113.376671,699300
2013-06-06,150.960007,153.979996,149.960007,153.910004,115.645851,570700
2013-06-07,154.320007,154.770004,151.669998,153.779999,115.548203,743400
2013-06-10,152.520004,152.520004,149.880005,150.460007,113.980087,460800
2013-06-11,149.729996,150.759995,148.330002,148.990005,112.866478,573700
2013-06-12,149.960007,149.960007,147.210007,147.710007,111.896881,713700
2013-06-13,147.380005,152.690002,147.050003,152.350006,115.411827,632500
2013-06-14,152.240005,154.250000,150.580002,151.800003,114.995163,499600
2013-06-17,153.250000,154.990005,151.960007,153.339996,116.161827,654300
2013-06-18,153.419998,153.750000,152.259995,152.399994,115.449722,483400
2013-06-19,152.529999,153.289993,149.059998,149.199997,113.025604,1137500
2013-06-20,148.520004,148.649994,145.039993,145.899994,110.525642,1012100
2013-06-21,147.059998,151.020004,146.649994,149.729996,113.427078,1777200
2013-06-24,148.460007,152.850006,146.660004,149.199997,113.025604,1137200
2013-06-25,150.190002,151.940002,148.130005,150.800003,114.237640,836300
2013-06-26,151.860001,152.500000,150.910004,151.550003,114.805801,789700
2013-06-27,152.490005,154.350006,151.470001,154.100006,116.737518,702100
2013-06-28,153.149994,154.800003,151.610001,153.330002,116.154236,955200
2013-07-01,153.630005,154.089996,151.270004,151.770004,114.972443,685100
2013-07-02,151.570007,155.210007,151.520004,154.679993,117.176903,770400
2013-07-03,153.800003,154.199997,150.529999,153.259995,116.101181,675600
2013-07-05,153.270004,153.820007,149.460007,152.869995,115.805748,802000
2013-07-08,152.990005,154.559998,152.630005,152.860001,115.798172,573300
2013-07-09,153.720001,155.919998,153.059998,155.240005,117.601151,474000
2013-07-10,154.990005,156.250000,153.770004,155.259995,117.616280,460700
2013-07-11,156.860001,159.699997,156.759995,159.369995,120.729767,490900
2013-07-12,159.460007,160.240005,157.580002,159.080002,120.510101,485300
2013-07-15,159.000000,160.210007,158.440002,159.710007,120.987366,255000
2013-07-16,159.860001,161.300003,159.669998,160.339996,121.464607,477700
2013-07-17,160.820007,162.809998,160.440002,161.699997,122.494865,516700
2013-07-18,161.699997,163.130005,161.399994,162.949997,123.441841,515900
2013-07-19,162.830002,163.229996,161.429993,162.539993,123.131180,487800
2013-07-22,162.639999,163.740005,161.839996,163.369995,123.759979,344700
2013-07-23,163.679993,163.679993,162.110001,162.940002,123.434204,307600
2013-07-24,162.850006,163.729996,158.039993,159.119995,120.540436,803000
2013-07-25,158.669998,160.500000,157.449997,159.949997,121.169189,696100
2013-07-26,159.619995,161.029999,158.360001,161.000000,121.964577,252600
2013-07-29,160.449997,160.570007,159.000000,159.589996,120.896439,232800
2013-07-30,160.660004,161.220001,158.809998,159.539993,120.858566,363300
2013-07-31,159.470001,161.149994,158.100006,159.220001,120.616150,916000
2013-08-01,159.830002,162.059998,158.809998,161.279999,122.176689,868000
2013-08-02,161.070007,162.389999,160.000000,160.729996,121.760078,691000
2013-08-05,160.259995,162.520004,160.250000,162.179993,122.858467,461800
2013-08-06,161.960007,162.729996,161.360001,162.169998,122.850952,338200
2013-08-07,161.899994,162.990005,160.910004,162.669998,123.229683,611600
2013-08-08,162.970001,163.440002,160.520004,161.470001,122.320709,491400
2013-08-09,161.279999,164.259995,161.210007,163.149994,123.593338,545200
2013-08-12,162.660004,163.029999,160.639999,161.880005,122.631233,293100
2013-08-13,162.529999,162.529999,159.360001,160.169998,121.335861,422000
2013-08-14,160.369995,160.699997,159.169998,159.570007,120.881325,279500
2013-08-15,158.000000,158.949997,156.139999,157.429993,119.260162,450000
2013-08-16,156.779999,157.360001,153.839996,153.949997,116.623909,681500
2013-08-19,154.789993,155.309998,153.190002,153.339996,116.161827,777500
2013-08-20,153.350006,156.979996,153.350006,156.410004,118.487442,682700
2013-08-21,156.050003,159.669998,154.860001,157.100006,119.010162,759600
2013-08-22,157.490005,157.789993,155.300003,157.320007,119.176796,520500
2013-08-23,157.399994,158.399994,156.740005,157.679993,119.449539,504200
2013-08-26,157.779999,158.369995,155.100006,155.429993,117.745041,516100
2013-08-27,154.130005,154.500000,151.800003,153.809998,116.517838,720700
2013-08-28,153.759995,153.889999,151.850006,152.649994,115.639091,589700
2013-08-29,152.399994,153.119995,151.179993,152.809998,115.760315,452300
2013-08-30,153.240005,153.750000,152.110001,152.669998,115.654236,633100
2013-09-03,153.919998,154.809998,150.460007,152.399994,115.449722,712500
2013-09-04,152.419998,153.759995,151.660004,152.550003,115.563347,854700
2013-09-05,152.289993,152.800003,151.050003,151.259995,114.586105,343200
2013-09-06,153.059998,154.820007,152.119995,153.020004,115.919380,538100
2013-09-09,153.050003,156.919998,152.690002,156.899994,118.858688,668700
2013-09-10,157.449997,158.000000,156.220001,157.869995,119.593475,494500
2013-09-11,157.330002,157.330002,155.779999,157.130005,119.982895,404800
2013-09-12,157.149994,158.039993,155.339996,155.940002,119.074242,529900
2013-09-13,155.690002,156.259995,155.300003,156.029999,119.142982,264700
2013-09-16,158.720001,158.910004,156.789993,157.600006,120.341805,492700
2013-09-17,157.820007,159.100006,157.699997,158.539993,121.059586,353200
2013-09-18,158.800003,165.729996,157.300003,165.630005,126.473457,957400
2013-09-19,165.399994,168.300003,164.910004,166.000000,126.755936,767500
2013-09-20,166.699997,167.419998,163.830002,163.830002,125.098923,962500
2013-09-23,163.860001,163.860001,161.839996,162.240005,123.884834,753600
2013-09-24,162.240005,162.410004,160.279999,160.470001,122.533325,762200
2013-09-25,160.740005,163.039993,160.529999,162.270004,123.907738,559300
2013-09-26,162.759995,163.350006,161.929993,163.009995,124.472771,335700
2013-09-27,162.580002,163.880005,161.809998,162.589996,124.152130,418500
2013-09-30,161.949997,162.949997,160.059998,160.550003,122.594376,658200
2013-10-01,160.990005,164.690002,160.380005,162.750000,124.274330,609100
2013-10-02,162.199997,163.770004,161.589996,163.710007,125.007324,489500
2013-10-03,163.110001,163.869995,160.289993,161.990005,123.693962,558900
2013-10-04,162.050003,163.820007,161.289993,162.759995,124.281929,527000
2013-10-07,161.800003,164.630005,160.250000,163.410004,124.778252,512500
2013-10-08,163.320007,164.020004,161.649994,161.839996,123.579414,380900
2013-10-09,161.979996,163.660004,161.360001,162.039993,123.732124,348400
2013-10-10,163.830002,166.389999,162.830002,166.320007,127.000305,375800
2013-10-11,165.690002,168.470001,165.380005,168.410004,128.596207,300800
2013-10-14,167.949997,168.240005,166.580002,167.570007,127.954819,451700
2013-10-15,166.729996,168.550003,166.529999,167.320007,127.763885,400600
2013-10-16,168.410004,170.979996,167.949997,170.770004,130.398254,664400
2013-10-17,169.690002,172.970001,169.240005,172.559998,131.765121,525100
2013-10-18,173.630005,173.630005,171.380005,172.160004,131.459671,578100
2013-10-21,171.960007,172.139999,169.460007,170.740005,130.375381,587400
2013-10-22,170.639999,171.500000,169.240005,171.429993,130.902206,685800
2013-10-23,170.759995,171.509995,169.440002,171.470001,130.932770,381800
2013-10-24,171.460007,172.339996,171.059998,171.880005,131.245880,421800
2013-10-25,172.220001,174.259995,171.270004,174.259995,133.063171,651200
2013-10-28,173.869995,173.869995,170.229996,172.369995,131.620026,650300
2013-10-29,172.490005,172.490005,168.899994,169.619995,129.520111,547400
2013-10-30,169.619995,170.160004,167.160004,167.630005,128.000610,735100
2013-10-31,167.630005,168.130005,165.619995,166.970001,127.496651,935000
2013-11-01,168.009995,176.679993,166.639999,168.990005,129.039078,634400
2013-11-04,168.779999,169.850006,166.139999,168.649994,128.779495,546700
2013-11-05,167.130005,167.740005,164.750000,165.229996,126.167976,625400
2013-11-06,165.899994,166.809998,164.429993,164.669998,125.740379,743200
2013-11-07,164.699997,165.119995,160.130005,161.190002,123.083092,1160700
2013-11-08,160.419998,160.529999,157.229996,159.910004,122.105682,995600
2013-11-11,159.649994,161.160004,159.509995,159.889999,122.090378,609100
2013-11-12,159.419998,159.770004,157.539993,159.119995,121.502480,671500
2013-11-13,158.270004,160.339996,157.979996,160.259995,122.372940,685200
2013-11-14,160.740005,163.229996,160.389999,162.669998,124.213196,961400
2013-11-15,162.679993,163.020004,160.910004,162.410004,124.014633,633500
2013-11-18,162.179993,162.289993,159.130005,159.500000,121.792625,623700
2013-11-19,158.699997,159.720001,156.649994,156.949997,119.845451,878300
2013-11-20,156.919998,157.639999,153.949997,154.550003,118.012833,743200
2013-11-21,155.449997,156.050003,154.050003,154.729996,118.150299,755100
2013-11-22,154.820007,155.119995,153.539993,154.860001,118.249580,496100
2013-11-25,155.240005,155.660004,153.520004,153.710007,117.371445,517500
2013-11-26,153.860001,154.350006,152.600006,152.649994,116.562019,620300
2013-11-27,153.220001,154.419998,152.399994,154.190002,117.737938,399900
2013-11-29,154.580002,155.029999,152.630005,152.699997,116.600220,289800
2013-12-02,152.960007,153.539993,151.300003,152.800003,116.676582,649500
2013-12-03,151.639999,153.039993,150.229996,150.419998,114.859230,807300
2013-12-04,149.020004,153.110001,148.509995,151.929993,116.012230,1058000
2013-12-05,151.940002,152.529999,150.570007,151.149994,115.416634,600700
2013-12-06,152.410004,154.220001,151.949997,154.000000,117.592896,859500
2013-12-09,154.000000,155.350006,153.369995,155.199997,118.509140,910500
2013-12-10,155.179993,155.899994,154.130005,154.699997,118.127388,1107600
2013-12-11,153.610001,153.639999,150.470001,150.550003,116.008331,1186500
2013-12-12,150.330002,151.130005,149.669998,149.710007,115.361076,835200
2013-12-13,150.089996,152.070007,149.380005,149.539993,115.230057,749700
2013-12-16,150.639999,151.589996,149.479996,151.009995,116.362785,917200
2013-12-17,149.839996,150.289993,148.250000,149.520004,115.214676,867600
2013-12-18,149.309998,152.399994,147.139999,152.149994,117.241219,1036300
2013-12-19,151.470001,151.630005,150.369995,151.160004,116.478371,652600
2013-12-20,151.160004,151.919998,151.000000,151.820007,116.986946,806000
2013-12-23,152.330002,153.309998,151.399994,151.550003,116.778893,619400
2013-12-24,151.470001,151.740005,151.000000,151.600006,116.817421,291500
2013-12-26,151.699997,152.440002,150.740005,151.149994,116.470673,311100
2013-12-27,151.639999,152.259995,150.539993,151.119995,116.447517,361800
2013-12-30,151.369995,152.669998,150.910004,151.570007,116.794304,403500
2013-12-31,151.740005,151.940002,150.080002,150.520004,115.985207,794400
2014-01-02,150.490005,150.490005,148.039993,148.949997,114.775398,665500
2014-01-03,149.119995,150.710007,148.339996,150.110001,115.669296,517900
2014-01-06,150.699997,151.000000,149.110001,150.029999,115.607658,398100
2014-01-07,150.029999,151.490005,149.550003,149.860001,115.476639,633100
2014-01-08,150.020004,150.660004,148.750000,150.130005,115.684700,655900
2014-01-09,151.490005,153.110001,150.309998,153.050003,117.934761,978800
2014-01-10,153.039993,154.600006,153.039993,154.259995,118.867149,644400
2014-01-13,153.520004,155.100006,153.520004,153.960007,118.635933,594700
2014-01-14,155.220001,156.710007,154.220001,155.729996,119.999870,713500
2014-01-15,155.669998,156.100006,154.669998,155.039993,119.468178,854900
2014-01-16,155.190002,156.259995,155.050003,156.009995,120.215630,487600
2014-01-17,156.229996,156.339996,154.779999,154.970001,119.414215,541400
2014-01-21,155.889999,157.410004,154.509995,155.029999,119.460442,843900
2014-01-22,155.100006,156.330002,154.029999,155.320007,119.683929,649300
2014-01-23,154.279999,155.360001,153.610001,154.460007,119.021271,640500
2014-01-24,153.990005,153.990005,152.149994,152.419998,117.449303,663100
2014-01-27,152.580002,153.630005,151.839996,152.630005,117.611107,693200
2014-01-28,153.089996,155.229996,153.089996,154.729996,119.229294,754000
2014-01-29,153.289993,155.360001,153.009995,154.509995,119.059761,715000
2014-01-30,155.330002,157.899994,155.330002,156.809998,120.832047,638700
2014-01-31,155.520004,158.729996,155.089996,157.589996,121.433090,984300
2014-02-03,157.350006,157.410004,155.000000,155.860001,120.100037,802500
2014-02-04,156.630005,158.809998,155.610001,158.570007,122.188240,978800
2014-02-05,158.089996,158.770004,157.240005,157.899994,121.671989,745100
2014-02-06,157.889999,158.509995,157.259995,158.410004,122.064926,848500
2014-02-07,158.830002,160.350006,158.119995,160.250000,123.482788,872700
2014-02-10,160.199997,162.360001,159.699997,162.050003,124.869820,734300
2014-02-11,161.619995,164.809998,161.250000,163.380005,125.894691,733200
2014-02-12,163.669998,163.679993,162.000000,163.509995,125.994850,543200
2014-02-13,162.899994,165.190002,162.289993,164.520004,126.773094,614700
2014-02-14,164.190002,166.100006,164.070007,165.750000,127.720848,460800
2014-02-18,165.410004,167.029999,164.820007,166.910004,128.614746,711500
2014-02-19,166.869995,167.869995,166.029999,166.449997,128.260284,642700
2014-02-20,166.720001,167.729996,165.610001,166.710007,128.460648,686100
2014-02-21,166.539993,167.490005,164.520004,166.440002,128.252579,1213100
2014-02-24,166.570007,167.820007,166.570007,166.699997,128.452911,868800
2014-02-25,166.750000,168.740005,166.600006,167.660004,129.192673,776000
2014-02-26,166.440002,168.679993,165.850006,167.110001,128.768875,929200
2014-02-27,167.240005,168.429993,165.789993,166.539993,128.329636,680100
2014-02-28,166.729996,169.600006,166.729996,169.000000,130.225189,1315900
2014-03-03,168.199997,168.979996,166.970001,168.690002,129.986328,759800
2014-03-04,168.690002,171.050003,168.690002,170.889999,131.681580,617700
2014-03-05,170.750000,172.110001,170.000000,171.169998,131.897339,733200
2014-03-06,171.089996,171.419998,169.199997,169.330002,130.479538,751600
2014-03-07,168.820007,168.820007,166.660004,167.550003,129.107925,818700
2014-03-10,167.580002,167.830002,166.059998,167.029999,128.707260,665500
2014-03-11,168.000000,168.179993,166.910004,167.809998,129.308304,620200
2014-03-12,165.929993,167.009995,165.850006,166.800003,129.611298,617100
2014-03-13,167.250000,167.690002,166.000000,167.149994,129.883270,745200
2014-03-14,166.429993,168.619995,166.429993,168.169998,130.675858,990000
2014-03-17,169.500000,169.669998,167.660004,168.100006,130.621460,687600
2014-03-18,167.960007,170.000000,167.169998,168.360001,130.823532,615700
2014-03-19,168.740005,169.600006,165.910004,166.889999,129.681213,896600
2014-03-20,166.490005,167.630005,164.649994,167.589996,130.225159,667500
2014-03-21,169.059998,170.000000,167.600006,169.360001,131.600510,1454500
2014-03-24,169.199997,169.360001,167.520004,167.899994,130.466034,667000
2014-03-25,168.529999,169.190002,167.350006,168.880005,131.227554,774000
2014-03-26,169.149994,169.770004,167.110001,167.830002,130.411652,775300
2014-03-27,167.660004,168.009995,166.320007,167.589996,130.225159,672000
2014-03-28,168.059998,169.259995,167.610001,168.029999,130.567078,507700
2014-03-31,168.589996,169.550003,167.460007,168.490005,130.924484,663000
2014-04-01,168.690002,169.610001,167.410004,169.490005,131.701538,606800
2014-04-02,169.100006,170.130005,168.490005,169.949997,132.058990,545100
2014-04-03,169.839996,169.839996,168.580002,169.320007,131.569458,442500
2014-04-04,170.339996,170.440002,168.979996,169.550003,131.748215,506200
2014-04-07,169.610001,170.929993,168.899994,169.779999,131.926941,604100
2014-04-08,169.630005,171.460007,168.809998,171.369995,133.162384,620600
2014-04-09,171.330002,171.360001,169.089996,170.130005,132.198868,547900
2014-04-10,170.610001,171.360001,169.080002,169.320007,131.569458,734000
2014-04-11,168.410004,170.419998,168.399994,168.479996,130.916748,682700
2014-04-14,169.490005,169.710007,168.210007,169.479996,131.693802,692300
2014-04-15,169.750000,171.259995,169.179993,170.899994,132.797165,784100
2014-04-16,171.500000,172.539993,170.600006,172.070007,133.706345,682800
2014-04-17,171.520004,172.410004,170.759995,172.279999,133.869492,505400
2014-04-21,172.630005,173.240005,171.960007,173.160004,134.553268,680100
2014-04-22,172.889999,173.559998,171.740005,173.309998,134.669891,412800
2014-04-23,173.470001,173.470001,172.279999,173.309998,134.669891,772700
2014-04-24,173.509995,174.009995,172.770004,174.009995,135.213791,383400
2014-04-25,174.080002,174.220001,173.169998,173.580002,134.879654,514300
2014-04-28,174.270004,175.610001,173.539993,175.600006,136.449341,752300
2014-04-29,176.300003,176.720001,175.169998,175.949997,136.721268,644400
2014-04-30,175.800003,175.929993,174.350006,175.509995,136.379395,527700
2014-05-01,175.270004,176.490005,173.300003,176.190002,136.907791,751900
2014-05-02,172.399994,172.509995,169.490005,170.539993,132.517456,1231800
2014-05-05,170.190002,172.000000,170.080002,171.929993,133.597549,971400
2014-05-06,171.070007,171.770004,170.070007,170.860001,132.766129,575900
2014-05-07,171.360001,173.350006,171.070007,173.199997,134.584396,870500
2014-05-08,172.330002,172.850006,170.190002,171.500000,133.263397,744500
2014-05-09,171.460007,172.750000,170.600006,171.639999,133.372238,463000
2014-05-12,171.880005,172.570007,171.160004,171.869995,133.550934,564000
2014-05-13,172.039993,173.649994,168.289993,170.429993,132.431961,708700
2014-05-14,170.710007,171.919998,169.880005,171.649994,133.379990,670300
2014-05-15,171.270004,171.809998,168.940002,170.550003,132.525238,558000
2014-05-16,170.270004,172.470001,169.619995,172.369995,133.939438,801700
2014-05-19,171.770004,172.220001,170.509995,171.929993,133.597549,444700
2014-05-20,172.190002,172.619995,170.039993,170.809998,132.727249,495300
2014-05-21,170.869995,171.509995,170.110001,170.320007,132.346512,335500
2014-05-22,170.600006,171.050003,169.619995,169.720001,131.880295,469800
2014-05-23,170.479996,171.570007,170.119995,171.369995,133.162384,420100
2014-05-27,171.690002,172.490005,171.389999,172.389999,133.954971,507100
2014-05-28,172.220001,172.220001,170.169998,170.440002,132.439804,653700
2014-05-29,170.570007,171.289993,169.850006,169.990005,132.090073,742200
2014-05-30,170.000000,172.550003,169.960007,172.380005,133.947250,1299200
2014-06-02,172.210007,172.800003,171.710007,172.130005,133.752975,498000
2014-06-03,172.270004,172.690002,170.800003,171.009995,132.882690,494200
2014-06-04,170.559998,172.350006,170.220001,172.089996,133.721878,737900
2014-06-05,172.110001,174.779999,171.740005,174.600006,135.672302,580600
2014-06-06,174.639999,175.000000,172.240005,172.830002,134.296890,423700
2014-06-09,172.649994,173.839996,170.679993,171.330002,133.131332,583800
2014-06-10,171.000000,172.210007,171.000000,171.600006,133.341141,663100
2014-06-11,169.910004,170.570007,169.179993,169.929993,133.129593,648100
2014-06-12,170.059998,170.350006,168.669998,169.429993,132.737869,455300
2014-06-13,169.380005,170.009995,168.220001,169.529999,132.816208,556700
2014-06-16,169.389999,170.750000,168.679993,168.990005,132.393158,478600
2014-06-17,168.320007,169.850006,167.800003,169.779999,133.012115,473600
2014-06-18,169.479996,171.240005,168.559998,170.860001,133.858170,621300
2014-06-19,170.869995,172.210007,170.029999,171.360001,134.249954,555800
2014-06-20,171.729996,172.369995,170.759995,172.119995,134.845322,1017300
2014-06-23,172.139999,172.990005,171.160004,171.279999,134.187241,529100
2014-06-24,171.000000,172.039993,170.630005,170.949997,133.928680,461400
2014-06-25,170.529999,171.339996,169.360001,169.699997,132.949432,702500
2014-06-26,169.940002,170.199997,169.240005,169.350006,132.675232,492700
2014-06-27,169.240005,172.410004,169.240005,172.169998,134.884506,658800
2014-06-30,171.289993,172.119995,170.320007,171.350006,134.242096,606000
2014-07-01,171.850006,172.660004,170.619995,172.080002,134.813995,496100
2014-07-02,171.690002,171.949997,170.220001,171.630005,134.461441,394900
2014-07-03,171.550003,171.550003,169.759995,170.869995,133.865967,248900
2014-07-07,171.009995,171.679993,170.289993,170.669998,133.709320,401100
2014-07-08,171.000000,171.820007,170.300003,170.520004,133.591812,506700
2014-07-09,170.679993,170.990005,169.529999,170.550003,133.615311,367800
2014-07-10,170.550003,171.600006,170.009995,171.259995,134.171524,575800
2014-07-11,171.360001,171.660004,170.229996,171.309998,134.210724,399000
2014-07-14,171.649994,172.250000,171.080002,172.139999,134.860992,382300
2014-07-15,172.210007,172.960007,171.559998,172.179993,134.892319,410000
2014-07-16,172.250000,172.699997,171.479996,172.479996,135.127335,430600
2014-07-17,171.750000,172.860001,171.500000,171.979996,134.735657,401400
2014-07-18,172.509995,173.320007,171.789993,173.210007,135.699265,406600
2014-07-21,172.820007,173.770004,172.479996,172.899994,135.456390,417000
2014-07-22,173.289993,173.990005,172.940002,173.139999,135.644440,483100
2014-07-23,173.110001,174.830002,173.110001,174.000000,136.318176,477200
2014-07-24,174.470001,175.259995,173.979996,175.149994,137.219116,768100
2014-07-25,174.550003,175.729996,173.580002,173.669998,136.059647,484500
2014-07-28,174.220001,175.860001,173.839996,175.490005,137.485535,467800
2014-07-29,175.309998,175.779999,174.289993,174.520004,136.725601,415900
2014-07-30,174.440002,175.850006,173.929993,175.259995,137.305298,510300
2014-07-31,174.559998,174.770004,171.289993,171.610001,134.445786,966600
2014-08-01,171.820007,173.419998,171.610001,172.699997,135.299728,653800
2014-08-04,172.649994,173.270004,171.190002,172.740005,135.331100,418200
2014-08-05,172.000000,172.809998,170.839996,171.119995,134.061890,546700
2014-08-06,171.160004,173.820007,171.100006,172.800003,135.378021,732200
2014-08-07,172.929993,173.850006,172.009995,172.289993,134.978500,428600
2014-08-08,172.889999,173.520004,171.580002,173.320007,135.785461,474700
2014-08-11,172.820007,174.440002,172.820007,173.699997,136.083160,452900
2014-08-12,173.929993,175.389999,173.509995,173.839996,136.192795,497400
2014-08-13,174.399994,176.419998,173.979996,175.720001,137.665695,447000
2014-08-14,176.589996,176.889999,174.440002,175.460007,137.461990,602100
2014-08-15,175.949997,176.589996,174.039993,175.009995,137.109482,501300
2014-08-18,176.070007,176.139999,175.160004,175.720001,137.665695,491900
2014-08-19,175.779999,177.160004,175.520004,176.470001,138.253296,307700
2014-08-20,176.539993,177.809998,175.500000,177.240005,138.856522,521500
2014-08-21,177.889999,178.259995,176.630005,176.679993,138.417816,334600
2014-08-22,176.449997,176.490005,174.270004,174.940002,137.054596,423900
2014-08-25,175.729996,175.729996,173.589996,173.990005,136.310333,460400
2014-08-26,174.800003,174.949997,173.330002,173.550003,135.965652,402700
2014-08-27,173.729996,174.279999,173.130005,173.869995,136.216370,250800
2014-08-28,173.369995,174.240005,173.369995,173.850006,136.200668,342700
2014-08-29,174.000000,175.220001,173.800003,175.179993,137.242645,494900
2014-09-02,175.500000,175.770004,174.660004,175.300003,137.336639,394200
2014-09-03,176.139999,176.410004,174.479996,175.419998,137.430679,332700
2014-09-04,175.179993,175.500000,173.250000,174.259995,136.521851,425300
2014-09-05,174.320007,176.759995,173.789993,176.639999,138.386490,695800
2014-09-08,176.649994,177.130005,175.440002,175.990005,137.877213,360100
2014-09-09,176.070007,176.580002,174.600006,175.229996,137.281815,380900
2014-09-10,174.770004,174.779999,172.199997,172.600006,135.221405,562300
2014-09-11,171.610001,171.779999,170.369995,171.179993,135.205551,360100
2014-09-12,170.809998,170.929993,165.690002,166.080002,131.177353,1062000
2014-09-15,166.059998,167.039993,165.059998,166.270004,131.327438,672900
2014-09-16,166.100006,168.139999,166.020004,167.169998,132.038300,529000
2014-09-17,167.729996,168.919998,166.320007,166.589996,131.580200,510500
2014-09-18,166.550003,167.020004,164.770004,165.119995,130.419113,747000
2014-09-19,166.179993,166.809998,164.889999,164.960007,130.292786,1104500
2014-09-22,164.940002,165.100006,163.429993,163.550003,129.179047,758500
2014-09-23,163.639999,164.660004,162.990005,163.050003,128.784134,658200
2014-09-24,162.970001,165.570007,162.500000,163.119995,128.839401,685800
2014-09-25,163.199997,163.869995,162.339996,163.500000,129.139557,795600
2014-09-26,163.419998,165.250000,163.169998,164.990005,130.316437,643600
2014-09-29,163.910004,166.029999,163.490005,165.919998,131.050995,618600
2014-09-30,165.979996,167.199997,164.600006,165.839996,130.987793,770800
2014-10-01,165.729996,167.190002,165.169998,165.759995,130.924576,624300
2014-10-02,165.839996,166.820007,165.050003,165.889999,131.027313,584600
2014-10-03,166.690002,168.080002,165.580002,167.600006,132.377930,543400
2014-10-06,167.690002,168.589996,166.830002,166.860001,131.793472,550900
2014-10-07,167.000000,167.149994,165.529999,165.550003,130.758743,431900
2014-10-08,165.910004,169.369995,165.479996,169.369995,133.775925,653200
2014-10-09,169.619995,170.929993,169.089996,169.490005,133.870697,641500
2014-10-10,170.029999,170.509995,168.410004,168.509995,133.096710,584100
2014-10-13,168.529999,170.210007,168.000000,168.309998,132.938736,682400
2014-10-14,168.229996,171.699997,168.039993,170.800003,134.905472,806500
2014-10-15,169.619995,170.960007,167.949997,169.880005,134.178772,1047100
2014-10-16,168.429993,170.440002,167.720001,169.899994,134.194580,862900
2014-10-17,170.779999,172.119995,169.039993,171.520004,135.474106,742900
2014-10-20,171.509995,173.210007,171.000000,173.149994,136.761551,573300
2014-10-21,173.919998,175.410004,172.729996,175.289993,138.451843,612500
2014-10-22,176.220001,176.869995,175.330002,176.210007,139.178513,674900
2014-10-23,177.009995,177.779999,175.830002,176.720001,139.581345,894700
2014-10-24,176.330002,177.119995,175.080002,175.970001,138.988953,840500
2014-10-27,175.949997,179.070007,175.520004,179.050003,141.421692,741700
2014-10-28,179.070007,179.789993,178.119995,179.740005,141.966644,478600
2014-10-29,179.339996,182.080002,178.050003,179.080002,141.445343,596000
2014-10-30,178.410004,180.460007,178.330002,179.779999,141.998260,842400
2014-10-31,183.889999,184.460007,179.779999,184.339996,145.599930,1012000
2014-11-03,184.320007,186.710007,183.399994,186.570007,147.361298,733400
2014-11-04,186.419998,187.110001,185.139999,186.649994,147.424484,527200
2014-11-05,186.360001,187.289993,185.419998,187.050003,147.740417,763100
2014-11-06,187.110001,187.789993,186.240005,186.570007,147.361298,749700
2014-11-07,186.820007,187.149994,185.139999,186.289993,147.140152,718600
2014-11-10,186.130005,188.119995,185.770004,188.119995,148.585526,484800
2014-11-11,187.869995,188.360001,186.789993,187.350006,147.977371,527600
2014-11-12,187.360001,188.000000,185.800003,185.960007,146.879501,509500
2014-11-13,186.619995,187.649994,185.979996,187.039993,147.732513,530400
2014-11-14,186.550003,187.869995,185.160004,185.619995,146.610901,388100
2014-11-17,185.759995,187.199997,185.339996,186.199997,147.069092,378500
2014-11-18,186.570007,187.529999,185.899994,186.460007,147.274384,450800
2014-11-19,186.460007,186.949997,183.740005,183.919998,145.268188,727400
2014-11-20,183.850006,184.410004,183.199997,183.979996,145.315598,531100
2014-11-21,185.539993,185.750000,184.389999,185.479996,146.500320,653200
2014-11-24,186.199997,187.000000,185.139999,185.179993,146.263382,442900
2014-11-25,185.380005,185.899994,184.929993,185.399994,146.437164,1119400
2014-11-26,185.699997,187.160004,185.089996,186.630005,147.408676,529800
2014-11-28,187.419998,190.190002,187.220001,187.630005,148.198547,437200
